make,model_year,horsepower,mpg
GMC,2010 GMC Canyon,300,35
GMC,2010 GMC Canyon,300,33
GMC,2010 GMC Canyon,185,43
GMC,2010 GMC Canyon,242,40
GMC,2010 GMC Canyon,300,35
GMC,2010 GMC Canyon,242,37
GMC,2010 GMC Canyon,300,33
GMC,2010 GMC Canyon,242,40
GMC,2010 GMC Canyon,242,37
GMC,2010 GMC Canyon,300,35
GMC,2010 GMC Canyon,300,33
Dodge,2011 Dodge Ram 1500,215,34
Dodge,2011 Dodge Ram 1500,310,22
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,310,31
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,310,33
Dodge,2011 Dodge Ram 1500,310,31
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,215,34
Dodge,2011 Dodge Ram 1500,310,22
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,310,31
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,310,33
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,310,21
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,310,22
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,310,33
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,310,21
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,310,33
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,310,21
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,390,32
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,390,32
GMC,2011 GMC Sierra 1500,195,35
GMC,2011 GMC Sierra 1500,302,33
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,195,32
GMC,2011 GMC Sierra 1500,302,23
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,302,33
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,302,31
GMC,2011 GMC Sierra 1500,315,27
Dodge,2011 Dodge Ram 1500,390,34
Dodge,2011 Dodge Ram 1500,390,32
Chevrolet,2011 Chevrolet Tahoe,320,36
Chevrolet,2011 Chevrolet Tahoe,320,27
Chevrolet,2011 Chevrolet Tahoe,320,27
Chevrolet,2011 Chevrolet Tahoe,320,27
Chevrolet,2011 Chevrolet Tahoe,320,36
Chevrolet,2011 Chevrolet Tahoe,320,36
BMW,2010 BMW X6,400,31
BMW,2010 BMW X6,300,36
Chevrolet,2010 Chevrolet Tahoe,320,36
Chevrolet,2010 Chevrolet Tahoe,320,36
Chevrolet,2010 Chevrolet Tahoe,320,36
Chevrolet,2010 Chevrolet Tahoe,320,36
Chevrolet,2010 Chevrolet Tahoe,320,36
Chevrolet,2010 Chevrolet Tahoe,320,36
BMW,2011 BMW X6,300,39
BMW,2011 BMW X6,400,34
Chevrolet,2011 Chevrolet Tahoe Hybrid,332,43
Chevrolet,2011 Chevrolet Tahoe Hybrid,332,43
Chevrolet,2010 Chevrolet Tahoe Hybrid,332,43
Chevrolet,2010 Chevrolet Tahoe Hybrid,332,43
BMW,2010 BMW Z4 Roadster,255,46
BMW,2010 BMW Z4 Roadster,300,43
Chevrolet,2012 Chevrolet Traverse,281,41
Chevrolet,2012 Chevrolet Traverse,281,39
Chevrolet,2012 Chevrolet Traverse,281,41
Chevrolet,2012 Chevrolet Traverse,281,39
Chevrolet,2012 Chevrolet Traverse,281,41
Chevrolet,2012 Chevrolet Traverse,281,39
Chevrolet,2012 Chevrolet Traverse,288,41
Chevrolet,2012 Chevrolet Traverse,288,39
BMW,2011 BMW Z4 Roadster,255,46
BMW,2011 BMW Z4 Roadster,300,45
BMW,2011 BMW Z4 Roadster,255,46
Cadillac,2011 Cadillac Escalade EXT,403,31
Cadillac,2011 Cadillac Escalade EXT,403,22
Cadillac,2011 Cadillac Escalade EXT,403,31
Cadillac,2010 Cadillac Escalade EXT,403,33
Cadillac,2010 Cadillac Escalade EXT,403,25
Cadillac,2010 Cadillac Escalade EXT,403,25
Saab,2011 Saab 9-4X,265,43
Saab,2011 Saab 9-4X,300,37
Saab,2011 Saab 9-4X,265,43
Saab,2011 Saab 9-4X,265,40
Saab,2011 Saab 9-4X,265,40
GMC,2011 GMC Sierra 1500,195,35
GMC,2011 GMC Sierra 1500,302,24
GMC,2011 GMC Sierra 1500,315,36
GMC,2011 GMC Sierra 1500,195,32
GMC,2011 GMC Sierra 1500,302,31
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,302,33
GMC,2011 GMC Sierra 1500,315,36
GMC,2011 GMC Sierra 1500,302,31
GMC,2011 GMC Sierra 1500,315,27
Aston Martin,2010 Aston Martin Rapide,470,32
Aston Martin,2011 Aston Martin V12 Vantage,510,28
Aston Martin,2011 Aston Martin V12 Vantage,510,28
Saab,2011 Saab 9-5 Sedan,220,34
Saab,2011 Saab 9-5 Sedan,220,53
Saab,2011 Saab 9-5 Sedan,300,44
Saab,2011 Saab 9-5 Sedan,300,44
Saab,2011 Saab 9-5 Sedan,220,53
Saab,2011 Saab 9-5 Sedan,220,46
Saab,2010 Saab 9-5 Sedan,300,43
Mercury,2010 Mercury Mariner,171,49
Mercury,2010 Mercury Mariner,171,46
Mercury,2010 Mercury Mariner,240,33
Mercury,2010 Mercury Mariner,240,30
Mercury,2010 Mercury Mariner,171,49
Mercury,2010 Mercury Mariner,171,46
Mercury,2010 Mercury Mariner,240,44
Mercury,2010 Mercury Mariner,240,30
Chevrolet,2011 Chevrolet Traverse,281,41
Chevrolet,2011 Chevrolet Traverse,281,39
Chevrolet,2011 Chevrolet Traverse,281,41
Chevrolet,2011 Chevrolet Traverse,281,39
Chevrolet,2011 Chevrolet Traverse,281,41
Chevrolet,2011 Chevrolet Traverse,281,39
Chevrolet,2011 Chevrolet Traverse,288,41
Chevrolet,2011 Chevrolet Traverse,288,39
Chevrolet,2010 Chevrolet Traverse,281,41
Chevrolet,2010 Chevrolet Traverse,281,39
Chevrolet,2010 Chevrolet Traverse,281,41
Chevrolet,2010 Chevrolet Traverse,281,39
Chevrolet,2010 Chevrolet Traverse,281,41
Chevrolet,2010 Chevrolet Traverse,281,39
Chevrolet,2010 Chevrolet Traverse,288,41
Chevrolet,2010 Chevrolet Traverse,288,39
Mercury,2011 Mercury Milan,175,51
Mercury,2011 Mercury Milan,175,56
Mercury,2011 Mercury Milan,175,56
Mercury,2011 Mercury Milan,240,35
Mercury,2011 Mercury Milan,240,32
Mercury,2010 Mercury Milan,175,51
Mercury,2010 Mercury Milan,175,53
Mercury,2010 Mercury Milan,175,53
Mercury,2010 Mercury Milan,240,46
Mercury,2010 Mercury Milan,240,43
Lexus,2011 Lexus GS,303,43
Lexus,2011 Lexus GS,342,41
Lexus,2011 Lexus GS,303,45
Aston Martin,2011 Aston Martin V8 Vantage Roadster,420,32
Aston Martin,2011 Aston Martin V8 Vantage Roadster,420,32
Aston Martin,2010 Aston Martin V8 Vantage Roadster,420,31
Aston Martin,2011 Aston Martin V8 Vantage Coup,420,32
Aston Martin,2011 Aston Martin V8 Vantage Coup,420,32
Aston Martin,2010 Aston Martin V8 Vantage Coup,420,31
GMC,2011 GMC Sierra 1500,195,35
GMC,2011 GMC Sierra 1500,302,24
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,302,31
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,302,33
GMC,2011 GMC Sierra 1500,302,31
GMC,2011 GMC Sierra 1500,302,24
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,403,31
GMC,2011 GMC Sierra 1500,302,23
GMC,2011 GMC Sierra 1500,315,36
GMC,2011 GMC Sierra 1500,403,22
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,403,22
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,403,30
Chevrolet,2011 Chevrolet Avalanche,320,36
Chevrolet,2011 Chevrolet Avalanche,320,36
Chevrolet,2011 Chevrolet Avalanche,320,36
Chevrolet,2011 Chevrolet Avalanche,320,36
Chevrolet,2011 Chevrolet Avalanche,320,36
Chevrolet,2011 Chevrolet Avalanche,320,36
Chevrolet,2010 Chevrolet Avalanche,320,27
Chevrolet,2010 Chevrolet Avalanche,320,36
Chevrolet,2010 Chevrolet Avalanche,320,36
Chevrolet,2010 Chevrolet Avalanche,320,36
Chevrolet,2010 Chevrolet Avalanche,320,27
Chevrolet,2010 Chevrolet Avalanche,320,27
Subaru,2011 Subaru Impreza Hatchback,170,46
Subaru,2011 Subaru Impreza Hatchback,170,47
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,315,27
Subaru,2010 Subaru Impreza Hatchback,170,46
Subaru,2010 Subaru Impreza Hatchback,170,47
Subaru,2011 Subaru Legacy,256,43
Subaru,2011 Subaru Legacy,265,43
Subaru,2011 Subaru Legacy,170,46
Subaru,2011 Subaru Legacy,170,46
GMC,2011 GMC Sierra 1500,302,24
GMC,2011 GMC Sierra 1500,315,36
GMC,2011 GMC Sierra 1500,302,23
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,302,33
GMC,2011 GMC Sierra 1500,302,23
GMC,2011 GMC Sierra 1500,302,24
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,403,31
GMC,2011 GMC Sierra 1500,302,23
GMC,2011 GMC Sierra 1500,315,36
GMC,2011 GMC Sierra 1500,403,30
GMC,2011 GMC Sierra 1500,315,37
GMC,2011 GMC Sierra 1500,315,36
GMC,2011 GMC Sierra 1500,403,22
GMC,2011 GMC Sierra 1500,315,27
GMC,2011 GMC Sierra 1500,403,30
GMC,2011 GMC Sierra 1500,403,22
GMC,2011 GMC Sierra 1500,403,30
GMC,2010 GMC Sierra 1500,195,35
GMC,2010 GMC Sierra 1500,302,24
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,195,32
GMC,2010 GMC Sierra 1500,302,31
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,302,24
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,302,23
GMC,2010 GMC Sierra 1500,315,36
Dodge,2010 Dodge Ram 1500,215,34
Dodge,2010 Dodge Ram 1500,310,22
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,310,31
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,310,33
Dodge,2010 Dodge Ram 1500,310,21
Dodge,2010 Dodge Ram 1500,215,34
Dodge,2010 Dodge Ram 1500,310,33
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,310,21
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,310,22
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,310,21
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,310,22
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,310,21
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,310,22
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,390,31
Dodge,2010 Dodge Ram 1500,310,21
Lexus,2010 Lexus IS,204,44
Lexus,2010 Lexus IS,204,50
Lexus,2010 Lexus IS,204,46
Lexus,2010 Lexus IS,306,43
Lexus,2011 Lexus IS,306,43
Dodge,2010 Dodge Ram 1500,390,34
Dodge,2010 Dodge Ram 1500,390,31
Toyota,2011 Toyota Tacoma,159,46
Toyota,2011 Toyota Tacoma,159,44
Toyota,2011 Toyota Tacoma,159,38
Toyota,2011 Toyota Tacoma,159,39
Toyota,2011 Toyota Tacoma,159,46
Toyota,2011 Toyota Tacoma,159,44
Toyota,2011 Toyota Tacoma,159,44
Toyota,2011 Toyota Tacoma,236,38
Toyota,2011 Toyota Tacoma,159,38
Toyota,2011 Toyota Tacoma,159,39
Toyota,2011 Toyota Tacoma,236,32
Toyota,2011 Toyota Tacoma,236,36
Toyota,2011 Toyota Tacoma,159,44
Toyota,2011 Toyota Tacoma,159,44
Toyota,2011 Toyota Tacoma,236,38
Toyota,2011 Toyota Tacoma,236,38
Toyota,2011 Toyota Tacoma,236,32
Toyota,2011 Toyota Tacoma,236,36
Toyota,2011 Toyota Tacoma,236,36
Toyota,2011 Toyota Tacoma,236,34
Lexus,2011 Lexus IS,204,46
Lexus,2011 Lexus IS,204,51
Lexus,2011 Lexus IS,204,47
Lexus,2011 Lexus IS,306,47
Toyota,2010 Toyota Tacoma,159,46
Toyota,2010 Toyota Tacoma,159,44
Toyota,2010 Toyota Tacoma,159,39
Toyota,2010 Toyota Tacoma,159,46
Toyota,2010 Toyota Tacoma,159,46
Toyota,2010 Toyota Tacoma,159,44
Toyota,2010 Toyota Tacoma,159,46
Toyota,2010 Toyota Tacoma,236,33
Toyota,2010 Toyota Tacoma,236,38
Toyota,2010 Toyota Tacoma,159,39
Toyota,2010 Toyota Tacoma,236,32
Toyota,2010 Toyota Tacoma,236,36
Toyota,2010 Toyota Tacoma,236,32
Toyota,2010 Toyota Tacoma,236,36
Toyota,2010 Toyota Tacoma,236,36
Toyota,2010 Toyota Tacoma,236,38
Toyota,2010 Toyota Tacoma,236,38
Toyota,2010 Toyota Tacoma,236,33
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,195,32
GMC,2010 GMC Sierra 1500,302,31
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,302,24
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,302,23
GMC,2010 GMC Sierra 1500,315,36
Chevrolet,2012 Chevrolet Colorado,185,43
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,185,43
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,185,42
Chevrolet,2012 Chevrolet Colorado,185,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,185,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,300,34
Chevrolet,2012 Chevrolet Colorado,300,34
Chevrolet,2012 Chevrolet Colorado,242,37
Chevrolet,2012 Chevrolet Colorado,242,37
Chevrolet,2012 Chevrolet Colorado,300,33
GMC,2010 GMC Sierra 1500,195,35
GMC,2010 GMC Sierra 1500,302,24
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,302,23
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,302,33
GMC,2010 GMC Sierra 1500,302,23
GMC,2010 GMC Sierra 1500,302,33
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,403,32
GMC,2010 GMC Sierra 1500,302,31
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,403,31
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,403,24
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,302,33
Chevrolet,2012 Chevrolet Colorado,185,43
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,185,43
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,300,34
Chevrolet,2012 Chevrolet Colorado,300,34
Chevrolet,2012 Chevrolet Colorado,185,42
Chevrolet,2012 Chevrolet Colorado,185,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,185,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,242,40
Chevrolet,2012 Chevrolet Colorado,300,33
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,315,27
Chevrolet,2011 Chevrolet Colorado,185,43
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,185,43
Chevrolet,2011 Chevrolet Colorado,185,43
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,185,42
Chevrolet,2011 Chevrolet Colorado,185,40
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,185,42
Chevrolet,2011 Chevrolet Colorado,185,40
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,300,34
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,300,34
Chevrolet,2011 Chevrolet Colorado,300,34
Chevrolet,2011 Chevrolet Colorado,242,37
Chevrolet,2011 Chevrolet Colorado,300,33
Chevrolet,2011 Chevrolet Colorado,242,37
Chevrolet,2011 Chevrolet Colorado,300,33
Chevrolet,2011 Chevrolet Colorado,185,43
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,185,43
Chevrolet,2011 Chevrolet Colorado,185,43
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,300,34
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,300,34
Chevrolet,2011 Chevrolet Colorado,300,34
Chevrolet,2011 Chevrolet Colorado,185,42
Chevrolet,2011 Chevrolet Colorado,185,40
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,185,42
Chevrolet,2011 Chevrolet Colorado,185,40
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,300,33
Chevrolet,2011 Chevrolet Colorado,242,40
Chevrolet,2011 Chevrolet Colorado,300,33
GMC,2010 GMC Sierra 1500,302,24
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,302,23
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,302,33
GMC,2010 GMC Sierra 1500,302,31
GMC,2010 GMC Sierra 1500,302,33
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,403,24
GMC,2010 GMC Sierra 1500,302,23
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,403,22
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,315,36
GMC,2010 GMC Sierra 1500,403,24
GMC,2010 GMC Sierra 1500,315,27
GMC,2010 GMC Sierra 1500,403,31
GMC,2010 GMC Sierra 1500,403,24
GMC,2010 GMC Sierra 1500,403,22
Scion,2012 Scion xB,158,50
Scion,2012 Scion xB,158,50
Scion,2011 Scion xB,158,50
Scion,2011 Scion xB,158,50
Scion,2011 Scion xB,158,50
Scion,2011 Scion xB,158,50
Scion,2010 Scion xB,158,50
Scion,2010 Scion xB,158,50
Scion,2010 Scion xB,158,50
Scion,2010 Scion xB,158,50
Scion,2011 Scion xD,128,60
Scion,2011 Scion xD,128,60
Scion,2011 Scion xD,128,60
Scion,2011 Scion xD,128,60
Aston Martin,2011 Aston Martin Virage Volante,490,31
Scion,2010 Scion xD,128,60
Scion,2010 Scion xD,128,60
Aston Martin,2012 Aston Martin Virage Volante,490,31
Toyota,2011 Toyota Tundra,236,36
Toyota,2011 Toyota Tundra,310,35
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,236,36
Toyota,2011 Toyota Tundra,381,32
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,236,36
Toyota,2011 Toyota Tundra,310,35
Toyota,2011 Toyota Tundra,310,33
Toyota,2011 Toyota Tundra,381,32
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,32
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,310,35
Toyota,2011 Toyota Tundra,310,33
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,310,35
Toyota,2011 Toyota Tundra,310,33
Toyota,2011 Toyota Tundra,381,32
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,32
Lexus,2010 Lexus IS C,204,44
Lexus,2010 Lexus IS C,306,43
Lexus,2010 Lexus IS C,204,50
Lexus,2011 Lexus IS C,204,46
Lexus,2011 Lexus IS C,204,51
Lexus,2011 Lexus IS C,306,47
Jaguar,2010 Jaguar XJ,385,39
Jaguar,2010 Jaguar XJ,385,37
Jaguar,2010 Jaguar XJ,470,36
Jaguar,2010 Jaguar XJ,470,36
Jaguar,2010 Jaguar XJ,510,36
Jaguar,2010 Jaguar XJ,510,36
Toyota,2011 Toyota Tundra,381,30
Toyota,2011 Toyota Tundra,381,30
Subaru,2010 Subaru Legacy,170,46
Subaru,2010 Subaru Legacy,265,43
Subaru,2010 Subaru Legacy,256,43
Subaru,2010 Subaru Legacy,170,46
Aston Martin,2011 Aston Martin Virage Coup,490,31
Aston Martin,2012 Aston Martin Virage Coup,490,31
Suzuki,2011 Suzuki Equator,261,35
Suzuki,2011 Suzuki Equator,261,33
Suzuki,2011 Suzuki Equator,261,33
Suzuki,2011 Suzuki Equator,152,42
Suzuki,2011 Suzuki Equator,152,39
Suzuki,2011 Suzuki Equator,261,35
Chevrolet,2010 Chevrolet Colorado,185,43
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,185,43
Chevrolet,2010 Chevrolet Colorado,185,43
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,185,42
Chevrolet,2010 Chevrolet Colorado,185,40
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,185,42
Chevrolet,2010 Chevrolet Colorado,185,40
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,300,35
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,300,35
Chevrolet,2010 Chevrolet Colorado,300,35
Chevrolet,2010 Chevrolet Colorado,242,37
Chevrolet,2010 Chevrolet Colorado,300,33
Chevrolet,2010 Chevrolet Colorado,242,37
Chevrolet,2010 Chevrolet Colorado,300,33
Chevrolet,2010 Chevrolet Colorado,185,41
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,185,46
Chevrolet,2010 Chevrolet Colorado,185,41
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,300,35
Chevrolet,2010 Chevrolet Colorado,242,40
Chevrolet,2010 Chevrolet Colorado,300,35
Chevrolet,2010 Chevrolet Colorado,300,35
Chevrolet,2010 Chevrolet Colorado,185,42
Chevrolet,2010 Chevrolet Colorado,185,39
Chevrolet,2010 Chevrolet Colorado,242,38
Chevrolet,2010 Chevrolet Colorado,185,42
Chevrolet,2010 Chevrolet Colorado,185,39
Chevrolet,2010 Chevrolet Colorado,242,38
Chevrolet,2010 Chevrolet Colorado,185,41
Chevrolet,2010 Chevrolet Colorado,242,38
Chevrolet,2010 Chevrolet Colorado,300,33
Nissan,2011 Nissan Frontier,152,42
Subaru,2011 Subaru Outback,170,46
Subaru,2011 Subaru Outback,256,43
Subaru,2011 Subaru Outback,170,46
Nissan,2011 Nissan Frontier,152,42
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,36
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,36
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,152,39
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,36
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,261,35
Nissan,2011 Nissan Frontier,152,39
Nissan,2011 Nissan Frontier,261,33
Nissan,2011 Nissan Frontier,261,35
Suzuki,2010 Suzuki Equator,261,35
Suzuki,2010 Suzuki Equator,261,35
Suzuki,2010 Suzuki Equator,261,34
Suzuki,2010 Suzuki Equator,261,34
Suzuki,2010 Suzuki Equator,152,42
Suzuki,2010 Suzuki Equator,152,42
Suzuki,2010 Suzuki Equator,152,42
Suzuki,2010 Suzuki Equator,261,35
Suzuki,2010 Suzuki Equator,261,34
Subaru,2010 Subaru Outback,256,43
Subaru,2010 Subaru Outback,170,46
Subaru,2010 Subaru Outback,170,46
Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,332,243
Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,332,43
Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,332,40
Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,332,40
Suzuki,2010 Suzuki Grand Vitara,230,42
Ford,2011 Ford Ranger,143,49
Ford,2010 Mercedes-Benz R-Class,210,42
Ford,2011 Ford Ranger,143,49
Ford,2011 Ford Ranger,143,43
Ford,2011 Ford Ranger,143,49
Ford,2010 Mercedes-Benz R-Class,210,42
Ford,2011 Ford Ranger,143,49
Ford,2011 Ford Ranger,143,43
Ford,2011 Ford Ranger,207,37
Ford,2011 Ford Ranger,207,35
Ford,2011 Ford Ranger,143,49
Ford,2011 Ford Ranger,143,43
